id,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Team,Season,Salary,Exp
1119,65,65,32.8,7.3,16.4,.446,1.2,4.3,.271,6.1,12.0,.508,.482,3.5,4.6,.755,1.7,6.0,7.7,5.8,1.4,1.0,2.8,1.7,19.3,Toronto Raptors,2024-25,"$10,130,980",3
937,58,58,32.2,7.9,16.9,.468,1.8,5.3,.350,6.1,11.7,.522,.523,3.4,5.4,.630,1.1,5.3,6.3,5.4,0.8,0.3,2.8,2.4,21.1,Toronto Raptors,2024-25,"$25,794,643",4
1110,57,56,29.6,6.4,10.2,.627,0.0,0.1,.333,6.4,10.1,.628,.628,1.7,2.5,.674,3.3,6.3,9.6,2.8,1.2,1.2,1.9,3.1,14.5,Toronto Raptors,2024-25,"$19,500,000",6
1124,54,54,29.4,4.9,12.0,.410,2.1,6.0,.350,2.8,5.9,.470,.498,2.5,2.9,.858,0.8,2.8,3.6,1.8,0.9,0.2,1.5,2.2,14.4,Toronto Raptors,2024-25,"$4,763,760",1
938,33,33,27.8,5.6,13.3,.420,2.6,6.8,.378,3.0,6.5,.465,.517,3.4,3.9,.867,0.5,3.1,3.5,5.8,0.7,0.1,1.8,1.8,17.1,Toronto Raptors,2024-25,"$32,500,000",3
1118,64,45,27.2,4.2,8.3,.498,1.6,4.0,.399,2.6,4.4,.587,.593,0.5,0.8,.708,1.0,2.8,3.8,1.5,0.9,0.5,0.8,2.0,10.4,Toronto Raptors,2024-25,"$4,310,280",2
763,11,4,26.2,2.9,5.8,.500,0.2,0.7,.250,2.7,5.1,.536,.516,1.2,1.6,.722,3.1,3.8,6.9,1.6,0.5,0.7,1.9,2.9,7.2,Toronto Raptors,2024-25,"$107,027",R
763,11,4,26.2,2.9,5.8,.500,0.2,0.7,.250,2.7,5.1,.536,.516,1.2,1.6,.722,3.1,3.8,6.9,1.6,0.5,0.7,1.9,2.9,7.2,Toronto Raptors,2024-25,"$100,000",R
829,44,22,24.5,2.4,5.5,.434,1.0,2.7,.359,1.5,2.9,.504,.520,0.6,0.8,.676,0.4,1.6,1.9,4.6,0.7,0.2,1.8,2.6,6.3,Toronto Raptors,2024-25,,3
263,10,2,21.5,4.0,7.9,.506,1.2,3.7,.324,2.8,4.2,.667,.582,2.2,2.5,.880,1.2,2.6,3.8,1.4,0.9,0.2,0.8,1.9,11.4,Toronto Raptors,2024-25,"$119,972",2
263,10,2,21.5,4.0,7.9,.506,1.2,3.7,.324,2.8,4.2,.667,.582,2.2,2.5,.880,1.2,2.6,3.8,1.4,0.9,0.2,0.8,1.9,11.4,Toronto Raptors,2024-25,,2
1127,52,18,21.2,3.1,7.6,.405,1.3,3.6,.349,1.8,4.0,.454,.487,1.3,1.6,.795,1.1,1.9,3.1,1.6,0.8,0.2,1.0,1.8,8.6,Toronto Raptors,2024-25,"$3,465,000",R
1125,63,18,20.4,2.5,5.7,.438,0.3,1.1,.243,2.2,4.5,.486,.462,1.0,1.3,.732,1.7,3.2,4.9,2.3,0.9,0.5,1.1,2.2,6.2,Toronto Raptors,2024-25,"$1,862,265",R
835,35,8,20.4,3.1,7.0,.447,0.5,1.3,.340,2.7,5.6,.472,.480,1.4,1.8,.794,2.5,3.4,5.9,1.9,0.4,0.4,1.3,2.7,8.1,Toronto Raptors,2024-25,"$491,887",1
835,35,8,20.4,3.1,7.0,.447,0.5,1.3,.340,2.7,5.6,.472,.480,1.4,1.8,.794,2.5,3.4,5.9,1.9,0.4,0.4,1.3,2.7,8.1,Toronto Raptors,2024-25,"$119,972",1
835,35,8,20.4,3.1,7.0,.447,0.5,1.3,.340,2.7,5.6,.472,.480,1.4,1.8,.794,2.5,3.4,5.9,1.9,0.4,0.4,1.3,2.7,8.1,Toronto Raptors,2024-25,,1
202,18,0,19.6,3.2,7.3,.435,0.6,2.0,.306,2.6,5.3,.484,.477,1.4,1.6,.897,0.9,2.8,3.8,1.6,0.9,0.2,1.1,1.4,8.4,Toronto Raptors,2024-25,,3
1126,75,11,19.6,2.7,6.7,.405,1.0,3.0,.323,1.8,3.7,.470,.476,0.7,0.9,.768,0.4,1.1,1.5,4.2,0.8,0.1,1.6,2.1,7.1,Toronto Raptors,2024-25,"$1,862,265",R
540,8,0,19.5,2.8,7.3,.379,1.9,5.3,.357,0.9,2.0,.438,.509,0.0,0.1,.000,0.6,2.5,3.1,0.3,0.5,0.3,0.5,1.4,7.4,Toronto Raptors,2024-25,"$119,972",2
540,8,0,19.5,2.8,7.3,.379,1.9,5.3,.357,0.9,2.0,.438,.509,0.0,0.1,.000,0.6,2.5,3.1,0.3,0.5,0.3,0.5,1.4,7.4,Toronto Raptors,2024-25,"$107,975",2
446,26,2,18.7,3.1,7.3,.421,1.3,3.9,.327,1.8,3.4,.528,.508,1.7,2.4,.683,0.8,2.5,3.3,1.2,0.5,0.2,0.6,1.7,9.1,Toronto Raptors,2024-25,"$100,000",1
446,26,2,18.7,3.1,7.3,.421,1.3,3.9,.327,1.8,3.4,.528,.508,1.7,2.4,.683,0.8,2.5,3.3,1.2,0.5,0.2,0.6,1.7,9.1,Toronto Raptors,2024-25,,1
1120,59,10,17.7,2.5,5.9,.429,1.8,4.4,.405,0.7,1.5,.500,.581,0.3,0.3,.889,0.6,2.1,2.7,0.9,0.3,0.2,0.5,1.6,7.1,Toronto Raptors,2024-25,"$1,000,000",R
1120,59,10,17.7,2.5,5.9,.429,1.8,4.4,.405,0.7,1.5,.500,.581,0.3,0.3,.889,0.6,2.1,2.7,0.9,0.3,0.2,0.5,1.6,7.1,Toronto Raptors,2024-25,,R
1121,50,0,17.2,3.6,7.4,.492,1.4,3.9,.363,2.2,3.5,.633,.586,1.4,1.7,.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,1.4,10.0,Toronto Raptors,2024-25,"$10,810,000",7
561,24,2,16.0,2.5,4.9,.500,0.8,1.8,.442,1.7,3.1,.533,.581,1.4,1.8,.791,1.0,2.7,3.7,2.3,0.7,0.3,1.5,2.5,7.1,Toronto Raptors,2024-25,,8
23,17,2,8.6,1.5,2.9,.531,0.0,0.0,,1.5,2.9,.531,.531,0.4,0.5,.750,1.2,1.8,3.0,1.1,0.2,0.5,0.8,1.6,3.4,Toronto Raptors,2024-25,"$1,115,128",4
1122,4,0,8.3,0.3,1.8,.143,0.0,0.8,.000,0.3,1.0,.250,.143,0.3,0.3,1.000,0.0,1.0,1.0,0.8,0.5,0.0,1.0,0.3,0.8,Toronto Raptors,2024-25,,1
235,28,0,8.1,0.6,2.1,.300,0.2,1.0,.214,0.4,1.1,.375,.350,0.4,0.4,.917,0.3,0.7,1.0,1.1,0.6,0.1,0.4,0.8,1.9,Toronto Raptors,2024-25,"$2,087,519",9
1123,7,0,4.6,0.3,0.7,.400,0.0,0.0,,0.3,0.7,.400,.400,0.1,0.3,.500,0.6,0.6,1.1,0.3,0.0,0.1,0.3,0.7,0.7,Toronto Raptors,2024-25,,R
1119,60,60,34.9,7.5,15.7,.475,1.7,4.9,.341,5.8,10.8,.536,.528,3.3,4.2,.781,2.4,5.9,8.2,6.1,1.3,1.5,2.8,2.0,19.9,Toronto Raptors,2023-24,"$8,008,680",3
695,39,39,34.7,8.3,16.0,.522,1.2,3.7,.317,7.2,12.3,.584,.559,4.3,5.7,.758,1.4,4.9,6.3,4.9,0.8,0.3,2.1,2.2,22.2,Toronto Raptors,2023-24,,8
937,32,32,33.5,8.5,15.4,.553,1.5,3.8,.392,7.0,11.6,.605,.601,3.3,5.2,.629,1.1,5.3,6.4,4.1,0.6,0.4,2.5,2.6,21.8,Toronto Raptors,2023-24,"$23,883,929",4
938,38,38,33.3,6.2,14.7,.422,2.8,7.1,.395,3.4,7.6,.448,.518,3.3,4.0,.841,0.3,4.5,4.8,6.8,0.9,0.2,1.8,2.0,18.6,Toronto Raptors,2023-24,"$4,171,548",3
929,27,27,33.3,5.8,11.9,.489,2.3,6.0,.374,3.6,5.9,.608,.584,1.2,1.7,.717,0.9,3.0,3.9,2.7,1.0,0.5,1.6,2.3,15.1,Toronto Raptors,2023-24,,7
132,51,33,30.6,4.8,11.0,.442,1.5,4.3,.350,3.3,6.6,.501,.511,2.5,2.9,.852,0.4,2.3,2.7,6.1,0.9,0.2,1.6,2.1,13.7,Toronto Raptors,2023-24,,8
861,71,41,28.1,5.1,11.9,.426,2.5,6.4,.393,2.6,5.5,.464,.531,1.0,1.4,.771,0.4,2.3,2.6,1.7,1.1,0.1,0.7,1.4,13.7,Toronto Raptors,2023-24,,6
1110,50,50,26.4,5.0,7.6,.656,0.0,0.0,,5.0,7.6,.656,.656,1.2,2.1,.551,2.9,5.7,8.6,2.5,0.7,1.5,1.5,3.0,11.1,Toronto Raptors,2023-24,"$19,500,000",6
561,28,19,26.4,4.7,8.5,.548,0.9,2.5,.338,3.8,6.0,.637,.598,2.5,3.0,.824,1.6,4.0,5.6,4.6,1.3,0.6,2.5,3.5,12.7,Toronto Raptors,2023-24,"$12,195,122",8
202,34,11,26.0,3.8,7.9,.481,0.6,1.9,.317,3.2,6.0,.532,.519,1.5,1.8,.833,0.8,3.0,3.8,2.7,0.7,0.3,1.3,2.0,9.6,Toronto Raptors,2023-24,"$22,000,000",3
1118,27,18,23.6,2.7,6.8,.391,0.6,2.6,.217,2.1,4.3,.496,.432,0.8,1.3,.611,1.4,1.9,3.3,1.3,0.7,0.6,1.1,1.9,6.7,Toronto Raptors,2023-24,"$4,114,200",2
1124,60,17,21.1,3.2,7.4,.425,1.5,4.0,.365,1.7,3.4,.495,.524,0.7,0.9,.863,0.5,1.8,2.2,1.1,0.6,0.0,0.8,1.5,8.5,Toronto Raptors,2023-24,"$4,536,720",1
1128,22,6,18.3,2.5,5.6,.444,0.5,1.9,.238,2.0,3.7,.549,.484,1.5,1.6,.917,0.7,2.5,3.2,1.8,0.5,0.2,1.1,1.3,7.0,Toronto Raptors,2023-24,"$289,542",R
1128,22,6,18.3,2.5,5.6,.444,0.5,1.9,.238,2.0,3.7,.549,.484,1.5,1.6,.917,0.7,2.5,3.2,1.8,0.5,0.2,1.1,1.3,7.0,Toronto Raptors,2023-24,,R
842,25,0,17.5,3.1,6.8,.459,0.5,1.9,.277,2.6,4.9,.528,.497,1.0,1.7,.571,2.0,3.4,5.4,1.8,0.6,0.5,1.2,1.6,7.7,Toronto Raptors,2023-24,,R
1094,7,1,17.3,2.6,5.9,.439,0.9,3.1,.273,1.7,2.7,.632,.512,0.7,0.9,.833,0.6,2.6,3.1,1.1,1.0,0.0,1.0,1.4,6.7,Toronto Raptors,2023-24,"$116,075",1
288,4,0,16.8,2.3,5.3,.429,0.5,2.0,.250,1.8,3.3,.538,.476,0.0,0.0,,0.3,1.5,1.8,3.0,1.5,0.5,0.3,1.3,5.0,Toronto Raptors,2023-24,"$116,075",2
701,34,1,15.6,3.0,6.4,.465,1.0,2.8,.347,2.0,3.6,.557,.541,1.0,1.2,.833,0.6,2.8,3.4,1.3,0.6,0.4,1.2,0.9,7.9,Toronto Raptors,2023-24,"$3,000,000",3
250,31,0,15.3,1.8,4.4,.409,0.9,2.6,.350,0.9,1.8,.491,.511,0.5,0.7,.773,0.4,1.7,2.1,2.4,0.6,0.2,1.1,1.4,5.1,Toronto Raptors,2023-24,,4
1131,7,2,15.3,1.3,4.9,.265,0.1,0.7,.200,1.1,4.1,.276,.279,0.0,0.3,.000,2.1,3.3,5.4,0.3,0.4,0.6,0.4,2.1,2.7,Toronto Raptors,2023-24,"$64,343",R
1131,7,2,15.3,1.3,4.9,.265,0.1,0.7,.200,1.1,4.1,.276,.279,0.0,0.3,.000,2.1,3.3,5.4,0.3,0.4,0.6,0.4,2.1,2.7,Toronto Raptors,2023-24,"$12,869",R
359,23,6,15.2,2.3,3.8,.621,0.0,0.3,.167,2.3,3.5,.654,.626,0.2,0.5,.417,1.3,2.0,3.3,2.2,0.8,0.1,0.5,1.7,5.0,Toronto Raptors,2023-24,,13
548,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Toronto Raptors,2023-24,,Exp
1121,50,0,14.1,2.2,4.3,.507,0.6,1.9,.330,1.6,2.5,.642,.578,1.4,1.8,.772,1.2,2.9,4.1,0.5,0.3,0.5,0.6,1.4,6.4,Toronto Raptors,2023-24,"$11,750,000",7
809,26,5,13.8,1.5,4.0,.385,0.8,2.3,.333,0.8,1.7,.455,.481,0.6,0.7,.833,1.0,2.2,3.2,2.3,0.8,0.8,0.8,1.3,4.4,Toronto Raptors,2023-24,,R
356,15,1,11.6,0.9,2.2,.424,0.5,1.5,.348,0.4,0.7,.600,.545,0.2,0.2,1.000,0.4,1.5,1.9,0.5,0.3,0.3,0.1,1.3,2.6,Toronto Raptors,2023-24,,7
1129,11,0,10.9,1.0,3.5,.289,0.0,0.3,.000,1.0,3.2,.314,.289,0.4,0.8,.444,1.1,1.0,2.1,0.5,0.3,1.6,1.1,1.4,2.4,Toronto Raptors,2023-24,"$64,343",R
1129,11,0,10.9,1.0,3.5,.289,0.0,0.3,.000,1.0,3.2,.314,.289,0.4,0.8,.444,1.1,1.0,2.1,0.5,0.3,1.6,1.1,1.4,2.4,Toronto Raptors,2023-24,,R
285,50,1,10.8,1.3,3.8,.344,0.2,1.4,.169,1.1,2.4,.449,.376,0.5,0.7,.730,0.4,1.2,1.6,0.7,0.4,0.1,0.6,1.0,3.4,Toronto Raptors,2023-24,"$4,516,000",3
235,27,2,10.7,1.1,2.9,.372,0.4,1.5,.300,0.6,1.4,.447,.449,0.7,0.8,.818,0.7,1.0,1.7,1.0,0.4,0.1,0.5,1.0,3.3,Toronto Raptors,2023-24,"$2,019,706",9
1122,4,0,9.0,0.8,2.0,.375,0.3,1.0,.250,0.5,1.0,.500,.438,1.0,1.3,.800,0.5,0.5,1.0,0.8,0.3,0.0,0.3,0.8,2.8,Toronto Raptors,2023-24,"$64,343",1
1122,4,0,9.0,0.8,2.0,.375,0.3,1.0,.250,0.5,1.0,.500,.438,1.0,1.3,.800,0.5,0.5,1.0,0.8,0.3,0.0,0.3,0.8,2.8,Toronto Raptors,2023-24,,1
1130,1,0,4.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,2.0,2.0,1.000,2.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,Toronto Raptors,2023-24,,R
530,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,Toronto Raptors,2023-24,,2
915,1,0,2.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Toronto Raptors,2023-24,,3
695,71,71,37.4,8.9,18.5,.480,1.3,4.0,.324,7.6,14.5,.523,.515,5.2,6.7,.774,1.8,6.0,7.8,5.8,0.9,0.5,2.4,3.2,24.2,Toronto Raptors,2022-23,"$35,448,672",8
644,69,69,36.7,6.3,16.1,.393,3.0,8.8,.342,3.3,7.3,.455,.486,3.7,4.1,.898,0.4,3.6,4.1,7.2,1.8,0.6,2.0,2.8,19.3,Toronto Raptors,2022-23,"$21,250,000",8
929,67,67,35.6,6.3,13.2,.476,2.1,5.5,.387,4.2,7.7,.539,.556,2.1,2.5,.838,1.4,3.5,5.0,2.0,1.9,0.7,2.0,3.0,16.8,Toronto Raptors,2022-23,"$17,357,143",7
1119,77,76,34.8,6.0,13.2,.456,0.8,2.9,.281,5.2,10.3,.505,.487,2.5,3.2,.772,2.3,4.3,6.6,4.8,1.1,0.8,2.0,2.2,15.3,Toronto Raptors,2022-23,"$7,644,600",3
861,66,44,32.1,6.1,14.2,.433,2.5,6.8,.369,3.6,7.3,.493,.522,2.6,3.1,.839,0.5,2.2,2.6,1.6,1.6,0.2,0.8,1.5,17.4,Toronto Raptors,2022-23,,6
1110,26,25,27.2,5.8,8.8,.652,0.0,0.0,,5.8,8.8,.652,.652,1.6,2.8,.569,3.2,5.9,9.1,2.2,1.2,1.3,1.1,3.0,13.1,Toronto Raptors,2022-23,"$9,398,148",6
842,55,12,20.7,3.6,7.3,.485,0.5,2.0,.269,3.0,5.4,.564,.521,1.6,2.3,.702,1.8,4.1,6.0,0.9,0.6,0.5,1.1,1.9,9.2,Toronto Raptors,2022-23,"$2,840,160",R
1121,76,0,20.0,3.4,7.0,.493,0.8,2.5,.328,2.6,4.5,.585,.552,1.7,2.2,.762,2.1,3.5,5.5,0.4,0.6,0.8,0.5,1.9,9.4,Toronto Raptors,2022-23,"$12,690,000",7
356,8,2,18.3,1.9,3.8,.500,0.8,2.1,.353,1.1,1.6,.692,.600,1.0,1.0,1.000,0.8,1.6,2.4,1.0,1.4,0.0,0.5,0.9,5.5,Toronto Raptors,2022-23,,7
359,54,9,14.7,2.0,3.7,.545,0.1,0.6,.176,1.9,3.0,.622,.561,0.3,0.5,.692,1.3,1.8,3.1,1.4,1.0,0.1,0.8,1.6,4.4,Toronto Raptors,2022-23,"$8,000,000",13
123,42,10,14.6,1.1,2.7,.421,0.4,1.6,.254,0.7,1.1,.660,.496,0.2,0.4,.563,0.6,2.3,2.9,0.6,0.4,0.1,0.4,1.0,2.9,Toronto Raptors,2022-23,,5
758,58,19,13.8,1.2,2.6,.480,0.0,0.2,.083,1.2,2.4,.514,.483,0.6,1.0,.627,1.4,1.5,2.9,0.5,0.4,1.0,0.3,2.2,3.1,Toronto Raptors,2022-23,"$1,500,000",1
503,16,2,13.2,1.8,4.9,.354,0.9,2.6,.333,0.9,2.3,.378,.443,0.1,0.1,1.000,0.3,1.3,1.6,1.1,0.7,0.2,0.2,1.1,4.5,Toronto Raptors,2022-23,"$432,642",9
250,53,2,13.0,1.6,4.6,.360,0.9,2.5,.353,0.8,2.1,.367,.457,0.5,0.6,.758,0.3,1.2,1.4,1.3,0.4,0.1,0.5,1.2,4.6,Toronto Raptors,2022-23,"$2,145,720",4
614,25,0,10.4,1.0,2.3,.439,0.2,0.6,.313,0.8,1.6,.488,.482,0.2,0.4,.667,0.2,0.7,0.9,1.2,0.4,0.1,0.2,0.5,2.4,Toronto Raptors,2022-23,,R
107,31,2,9.0,1.8,4.2,.423,0.5,1.6,.294,1.3,2.5,.506,.481,0.5,0.8,.708,0.4,1.1,1.5,1.2,0.4,0.4,0.6,1.1,4.6,Toronto Raptors,2022-23,"$1,563,518",2
1005,20,0,8.1,1.0,1.6,.594,0.1,0.1,.500,0.9,1.5,.600,.609,0.2,0.3,.800,0.4,0.9,1.3,0.4,0.3,0.3,0.4,1.2,2.2,Toronto Raptors,2022-23,,3
1111,9,0,5.6,0.3,1.6,.214,0.3,1.3,.250,0.0,0.2,.000,.321,0.0,0.0,,0.0,0.4,0.4,0.3,0.0,0.0,0.1,0.3,1.0,Toronto Raptors,2022-23,"$545,989",R
1111,9,0,5.6,0.3,1.6,.214,0.3,1.3,.250,0.0,0.2,.000,.321,0.0,0.0,,0.0,0.4,0.4,0.3,0.0,0.0,0.1,0.3,1.0,Toronto Raptors,2022-23,"$94,136",R
530,9,0,5.3,0.9,1.8,.500,0.3,1.0,.333,0.6,0.8,.714,.594,0.1,0.1,1.000,0.3,0.4,0.8,0.4,0.0,0.1,0.0,0.3,2.2,Toronto Raptors,2022-23,,2
112,3,0,3.7,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.3,1.0,1.3,0.3,0.0,0.0,0.0,0.3,2.0,Toronto Raptors,2022-23,"$825,000",1
644,65,65,37.9,6.8,16.9,.403,3.7,9.9,.377,3.1,7.0,.440,.513,3.0,3.4,.874,0.7,3.8,4.4,6.7,1.7,0.5,2.6,2.5,20.3,Toronto Raptors,2021-22,"$19,675,926",8
695,68,68,37.9,8.8,17.8,.494,1.1,3.2,.344,7.7,14.5,.527,.525,4.2,5.6,.749,1.9,6.6,8.5,5.3,1.3,0.6,2.7,3.3,22.8,Toronto Raptors,2021-22,"$33,003,936",8
929,48,48,36.0,6.4,14.5,.443,2.4,6.6,.363,4.0,7.9,.511,.526,1.9,2.5,.754,1.5,4.0,5.5,2.6,1.5,0.5,1.7,2.7,17.1,Toronto Raptors,2021-22,"$16,071,429",7
1119,74,74,35.4,6.2,12.6,.492,0.8,2.6,.301,5.4,10.0,.543,.524,2.1,2.9,.735,2.6,4.9,7.5,3.5,1.1,0.7,1.8,2.6,15.3,Toronto Raptors,2021-22,"$7,280,400",3
861,70,69,35.0,6.4,15.5,.414,3.0,7.8,.383,3.4,7.7,.445,.511,2.5,2.9,.853,0.4,2.4,2.7,2.0,1.7,0.3,1.0,2.1,18.3,Toronto Raptors,2021-22,,6
128,1,0,27.0,2.0,3.0,.667,1.0,2.0,.500,1.0,1.0,1.000,.833,0.0,0.0,,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,5.0,Toronto Raptors,2021-22,"$95,930",2
842,73,28,23.6,3.6,8.3,.439,0.8,2.1,.359,2.9,6.1,.468,.486,1.1,1.8,.595,2.0,4.5,6.5,1.1,0.5,0.6,1.2,2.1,9.1,Toronto Raptors,2021-22,"$2,711,280",R
1121,80,9,21.1,3.4,7.2,.464,0.9,2.9,.297,2.5,4.4,.575,.523,1.9,2.4,.777,2.2,3.9,6.2,0.3,0.6,0.9,0.5,2.2,9.4,Toronto Raptors,2021-22,"$7,020,000",7
144,2,0,21.0,1.5,6.0,.250,1.0,4.5,.222,0.5,1.5,.333,.333,0.0,0.0,,0.0,2.0,2.0,3.5,2.0,0.0,2.0,1.0,4.0,Toronto Raptors,2021-22,"$95,930",1
359,26,0,18.3,2.6,5.5,.465,0.7,1.7,.395,1.9,3.9,.495,.524,0.5,1.0,.481,1.5,2.9,4.4,1.7,1.2,0.4,0.8,1.7,6.3,Toronto Raptors,2021-22,"$14,190,000",13
204,5,2,18.0,2.6,6.8,.382,0.8,2.8,.286,1.8,4.0,.450,.441,2.0,2.0,1.000,0.4,2.4,2.8,1.8,1.0,0.2,0.2,1.6,8.0,Toronto Raptors,2021-22,,13
1005,55,28,18.0,1.8,3.6,.485,0.0,0.3,.000,1.8,3.4,.522,.485,1.0,1.3,.746,2.2,2.1,4.3,1.0,0.5,0.5,0.5,1.9,4.5,Toronto Raptors,2021-22,"$6,350,000",3
667,4,1,13.5,2.8,3.8,.733,0.0,0.5,.000,2.8,3.3,.846,.733,2.0,2.5,.800,0.3,3.8,4.0,1.3,1.3,0.3,0.5,1.5,7.5,Toronto Raptors,2021-22,"$308,493",3
109,56,5,12.8,1.6,4.2,.389,0.7,2.4,.306,0.9,1.8,.500,.476,0.6,0.7,.865,0.4,1.3,1.6,0.8,0.5,0.1,0.6,1.0,4.6,Toronto Raptors,2021-22,"$1,729,217",5
250,44,5,12.2,1.6,4.2,.393,0.7,2.0,.333,1.0,2.1,.452,.475,0.3,0.5,.625,0.2,1.2,1.4,1.6,0.5,0.1,0.3,1.0,4.3,Toronto Raptors,2021-22,"$2,048,040",4
180,13,3,11.8,0.8,2.9,.289,0.8,2.8,.278,0.1,0.2,.500,.421,0.2,0.2,1.000,0.6,1.1,1.7,1.0,0.5,0.2,0.3,1.1,2.6,Toronto Raptors,2021-22,"$421,156",2
199,38,4,11.7,1.5,3.6,.406,0.7,2.1,.342,0.8,1.6,.492,.504,0.6,1.1,.600,0.5,1.9,2.4,0.6,0.3,0.4,0.5,1.0,4.3,Toronto Raptors,2021-22,"$1,762,796",4
107,64,1,10.9,1.3,3.2,.411,0.2,0.8,.255,1.1,2.4,.464,.443,0.4,0.7,.591,0.6,1.3,1.9,1.5,0.4,0.2,0.8,1.1,3.2,Toronto Raptors,2021-22,"$925,258",2
739,3,0,9.0,1.0,2.0,.500,0.0,0.3,.000,1.0,1.7,.600,.500,1.0,1.7,.600,0.3,1.3,1.7,0.0,0.0,0.7,0.0,0.3,3.0,Toronto Raptors,2021-22,"$85,578",R
112,36,0,7.8,0.9,1.9,.463,0.3,0.8,.357,0.6,1.1,.538,.537,0.3,0.3,1.000,1.0,1.0,2.0,0.3,0.2,0.1,0.2,0.9,2.3,Toronto Raptors,2021-22,$0,1
775,15,0,4.6,0.2,0.9,.231,0.1,0.3,.250,0.1,0.6,.222,.269,0.3,0.5,.625,0.3,0.2,0.5,0.3,0.5,0.1,0.1,0.7,0.8,Toronto Raptors,2021-22,"$1,729,217",R
1132,2,0,1.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toronto Raptors,2021-22,$0,R
417,1,0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Toronto Raptors,2021-22,"$350,000",3
644,52,52,36.5,6.5,16.7,.389,3.3,9.2,.366,3.2,7.6,.416,.489,3.3,3.7,.885,0.6,3.6,4.2,6.3,1.7,0.7,1.8,2.3,19.6,Toronto Raptors,2020-21,"$21,250,000",8
695,56,56,35.8,7.8,17.2,.455,1.3,4.4,.297,6.5,12.8,.509,.493,4.4,5.4,.827,1.7,5.5,7.2,4.5,1.1,0.7,2.3,3.1,21.4,Toronto Raptors,2020-21,"$30,559,200",8
834,46,46,34.8,5.7,13.0,.436,2.8,7.2,.396,2.8,5.8,.487,.546,3.0,3.5,.875,0.8,4.6,5.4,7.3,1.0,0.3,2.7,3.1,17.2,Toronto Raptors,2020-21,"$30,500,000",17
929,43,43,33.3,5.8,12.1,.480,2.4,6.1,.398,3.4,6.0,.562,.580,1.9,2.4,.784,1.3,4.3,5.5,2.2,1.5,0.7,1.7,2.7,15.9,Toronto Raptors,2020-21,"$3,872,215",7
861,17,15,31.8,6.1,15.4,.395,2.6,7.3,.355,3.5,8.1,.431,.479,1.5,1.8,.806,0.4,3.2,3.6,1.3,1.1,0.2,0.7,1.7,16.2,Toronto Raptors,2020-21,,6
1005,19,17,30.4,5.0,9.0,.556,0.5,1.6,.290,4.5,7.4,.614,.582,1.5,2.3,.636,3.0,4.6,7.6,1.9,0.8,1.2,1.1,2.4,11.9,Toronto Raptors,2020-21,"$410,691",3
728,42,31,30.4,6.7,13.5,.498,2.8,6.4,.439,3.9,7.1,.552,.602,3.4,3.9,.865,0.5,2.5,3.0,1.8,1.1,0.2,1.8,2.3,19.6,Toronto Raptors,2020-21,,9
1121,60,14,24.2,4.8,9.3,.514,1.5,3.9,.383,3.3,5.4,.609,.595,2.5,3.2,.788,2.0,4.8,6.7,1.1,0.6,1.9,0.8,2.8,13.6,Toronto Raptors,2020-21,"$6,500,000",7
250,47,14,19.7,2.7,7.2,.374,1.1,3.6,.321,1.6,3.7,.424,.453,1.0,1.2,.804,0.2,2.3,2.5,2.9,0.8,0.1,0.9,1.4,7.5,Toronto Raptors,2020-21,"$1,950,600",4
1003,20,2,19.6,2.2,4.2,.524,0.0,0.0,,2.2,4.2,.524,.524,1.2,1.7,.697,2.1,2.8,4.9,0.5,0.7,1.0,0.6,2.2,5.6,Toronto Raptors,2020-21,"$239,959",1
60,51,12,19.1,2.3,4.5,.513,0.3,1.0,.264,2.0,3.4,.589,.544,0.9,1.3,.682,0.6,2.2,2.9,2.1,1.0,0.4,1.4,1.7,5.7,Toronto Raptors,2020-21,"$1,737,145",3
229,2,0,19.0,2.5,7.0,.357,1.0,4.5,.222,1.5,2.5,.600,.429,1.5,2.0,.750,1.5,4.5,6.0,2.5,0.0,0.0,0.0,3.5,7.5,Toronto Raptors,2020-21,"$160,998",3
